#Wavelength Flux Error
4272 25.1808033 1.24180266
4272.8 25.78483582 1.21318185
4273.6 25.87964058 1.297647491
4274.4 22.05849266 1.304927934
4275.2 20.48968506 1.26634957
4276 26.32713127 1.274065404
4276.8 30.14613724 1.336992579
4277.6 28.03261757 1.282692472
4278.4 28.30208778 1.275883135
4279.2 27.74212646 1.287101986
4280 28.46532631 1.304374131
4280.8 29.78337669 1.287922069
4281.6 29.09372711 1.287854204
4282.4 29.72484016 1.316257622
4283.2 29.06772232 1.264659562
4284 28.40605164 1.316819289
4284.8 28.70588684 1.270591632
4285.6 26.75510597 1.253622127
4286.4 28.40623856 1.322590707
4287.2 31.75378227 1.326080662
4288 30.83677292 1.3460728
4288.8 27.45115471 1.300946944
4289.6 26.27972221 1.309974922
4290.4 27.86216164 1.288768281
4291.2 28.48745728 1.29302908
4292 30.03195953 1.306908266
4292.8 26.19363785 1.329098582
4293.6 26.33368874 1.331263884
4294.4 25.01344872 1.297034227
4295.2 30.28770256 1.349281513
4296 26.79907036 1.335695738
4296.8 26.92280197 1.289106582
4297.6 25.48805809 1.331132346
4298.4 28.61954117 1.356261724
4299.2 28.74049568 1.322749869
4300 29.31492043 1.327279772
4300.8 26.70808792 1.33004645
4301.6 27.93768311 1.332563996
4302.4 28.22369003 1.322799878
4303.2 25.99591637 1.267714601
4304 27.41577721 1.313398449
4304.8 29.18971443 1.35036681
4305.6 28.5606041 1.350764216
4306.4 27.7658844 1.331783317
4307.2 29.46271324 1.345378016
4308 27.69797516 1.338586037
4308.8 27.34617805 1.311149305
4309.6 26.68388557 1.343518243
4310.4 27.56018257 1.388788116
4311.2 25.70782661 1.359584625
4312 29.57952881 1.361464556
4312.8 27.80835152 1.3271228
4313.6 27.62590027 1.296830541
4314.4 28.01564407 1.351929235
4315.2 26.92121887 1.327232598
4316 27.99283409 1.366149016
4316.8 27.73029709 1.317291402
4317.6 24.42439079 1.35080366
4318.4 25.79188538 1.321694663
4319.2 27.62277222 1.340455019
4320 24.81377983 1.329184235
4320.8 25.93546677 1.292180176
4321.6 24.82997131 1.324565262
4322.4 27.60767746 1.3168182
4323.2 26.95141029 1.324011061
4324 27.53007126 1.350568516
4324.8 28.16121674 1.347660614
4325.6 25.72374725 1.312107798
4326.4 23.7265625 1.273507607
4327.2 23.50070572 1.324142644
4328 24.0952034 1.308898577
4328.8 25.95838928 1.282241248
4329.6 24.75491524 1.270753541
4330.4 23.97449112 1.234573196
4331.2 25.6601944 1.224600885
4332 23.62514687 1.240369492
4332.8 22.84575462 1.196126455
4333.6 24.33633232 1.208258798
4334.4 25.42741394 1.191748027
4335.2 25.06180382 1.185297826
4336 23.61420631 1.149107113
4336.8 17.67814636 1.137392437
4337.6 17.40532684 1.16086036
4338.4 23.59717751 1.182441582
4339.2 24.43397331 1.142775208
4340 21.7861824 1.139751759
4340.8 22.50429916 1.135937533
4341.6 23.86739731 1.135975234
4342.4 20.6014061 1.142105578
4343.2 23.93028641 1.185572865
4344 20.72381973 1.175787014
4344.8 16.66075325 1.179298564
4345.6 20.97270966 1.278947674
4346.4 23.65048599 1.310403562
4347.2 22.98715591 1.306991896
4348 24.14689255 1.328671401
4348.8 21.87613869 1.348772201
4349.6 20.78103065 1.346715885
4350.4 21.79034233 1.446693768
4351.2 21.50284958 1.465884732
4352 20.86763 1.520774987
4352.8 22.35075188 1.556292897
4353.6 22.25104713 1.604549544
4354.4 20.91220093 1.756405763
4355.2 19.3290596 1.85422499
4356 20.34917641 1.967075006
4356.8 24.01973724 2.019672979
4357.6 25.02320671 2.156406467
4358.4 22.19141388 2.143537814
4359.2 21.00313377 2.213659948
4360 22.23513794 2.275144364
4360.8 22.96159935 2.244372106
4361.6 20.67980194 2.221190853
4362.4 21.311409 2.2188322
4363.2 17.72949791 2.046067188
4364 17.11615562 1.927796787
4364.8 20.78124619 2.139911376
4365.6 24.85033035 2.367305583
4366.4 23.90180779 2.194967863
4367.2 20.28935432 2.136326092
4368 22.7759037 2.19971959
4368.8 21.01027489 2.14471927
4369.6 21.57270432 2.08641149
4370.4 18.20468712 2.030570836
4371.2 22.31928444 1.973583231
4372 21.48993874 1.9142878
4372.8 25.32195282 1.917664257
4373.6 24.32295418 1.896843808
4374.4 23.13772964 1.85924803
4375.2 23.04861641 1.854233729
4376 18.3427124 1.769201875
4376.8 20.26812744 1.749928307
4377.6 23.25108337 1.747083219
4378.4 21.91797066 1.689647486
4379.2 24.90950012 1.672688274
4380 24.26567078 1.646770798
4380.8 22.18766975 1.60364474
4381.6 21.29927635 1.590641049
4382.4 19.81919861 1.501289468
4383.2 24.1564846 1.547858641
4384 22.01275063 1.50543649
4384.8 22.54582024 1.495655956
4385.6 24.26719856 1.45703552
4386.4 25.69277763 1.450674931
4387.2 20.93752098 1.446944418
4388 24.66028214 1.410752147
4388.8 25.89003754 1.400780162
4389.6 23.99991989 1.408964044
4390.4 22.35406113 1.396228266
4391.2 23.04507065 1.317409475
4392 25.8473587 1.328137725
4392.8 24.98194313 1.371928651
4393.6 24.41305542 1.322586501
4394.4 23.91196251 1.295631044
4395.2 22.18910027 1.31757509
4396 26.6583252 1.296037643
4396.8 24.31279564 1.276537042
4397.6 22.80020714 1.288152416
4398.4 24.28816414 1.288812939
4399.2 23.65328407 1.316927093
4400 22.46798897 1.287609256
4400.8 24.10469437 1.268278314
4401.6 24.68829346 1.295859652
4402.4 25.42720985 1.273598285
4403.2 22.80572319 1.281374335
4404 22.82020187 1.259568446
4404.8 20.8704834 1.255842926
4405.6 23.47588348 1.250681951
4406.4 23.96416283 1.260337583
4407.2 25.37350845 1.277531907
4408 24.47373772 1.306127629
4408.8 22.93740463 1.222678287
4409.6 23.18753624 1.230173092
4410.4 21.1718235 1.22952148
4411.2 25.32087517 1.23089382
4412 26.12973785 1.264813907
4412.8 23.37797546 1.222627248
4413.6 21.63717461 1.210407018
4414.4 24.17522621 1.269516039
4415.2 23.2052002 1.229804638
4416 24.39207077 1.215634836
4416.8 22.84861374 1.239539019
4417.6 20.46512794 1.191182254
4418.4 22.53196716 1.21488194
4419.2 24.15875816 1.248336274
4420 23.76293564 1.220264751
4420.8 22.94472694 1.236568211
4421.6 24.01658249 1.223347337
4422.4 26.37080383 1.238720465
4423.2 21.91298485 1.235082709
4424 25.01258659 1.277756288
4424.8 24.19205856 1.254532086
4425.6 23.92536545 1.195747746
4426.4 22.77859306 1.193392901
4427.2 24.635149 1.247966381
4428 23.51091385 1.223627997
4428.8 21.47438622 1.220587732
4429.6 24.89793015 1.230385475
4430.4 22.16368866 1.224905303
4431.2 24.5654335 1.210695311
4432 24.25795937 1.224299155
4432.8 22.86646461 1.216984625
4433.6 23.71632195 1.234104754
4434.4 24.429245 1.224780607
4435.2 22.65414429 1.17273796
4436 22.69913292 1.150595707
4436.8 25.54821014 1.161527441
4437.6 24.71982765 1.200483267
4438.4 23.87377167 1.184809137
4439.2 22.67551613 1.190510263
4440 22.51434517 1.201110529
4440.8 23.42547226 1.184876654
4441.6 23.39583969 1.200501984
4442.4 22.53206635 1.136632557
4443.2 23.68866539 1.179028992
4444 24.10700035 1.192155464
4444.8 22.01127243 1.18147283
4445.6 23.25453377 1.177449872
4446.4 21.79370308 1.151817397
4447.2 23.36666107 1.144650191
4448 22.60653496 1.143478678
4448.8 21.96892929 1.13580428
4449.6 19.10673714 1.124102417
4450.4 21.78582001 1.148602292
4451.2 21.07120895 1.124686459
4452 20.08516121 1.121000606
4452.8 21.77256584 1.139971828
4453.6 20.536623 1.124409449
4454.4 21.08386421 1.105675883
4455.2 19.58526802 1.084098227
4456 21.42663193 1.131052044
4456.8 20.38514709 1.104905571
4457.6 18.80579376 1.092120051
4458.4 19.56800842 1.108518579
4459.2 19.63288498 1.112273956
4460 19.9852562 1.135189152
4460.8 22.07372093 1.104061937
4461.6 18.67144775 1.081026464
4462.4 19.94204712 1.10940084
4463.2 17.88123131 1.117630194
4464 19.52641296 1.101323322
4464.8 19.34381104 1.119932339
4465.6 21.93994522 1.093374286
4466.4 18.23563004 1.081734518
4467.2 19.58445168 1.103779886
4468 18.20071602 1.146513548
4468.8 20.42097664 1.089703174
4469.6 21.88495636 1.090908154
4470.4 19.69222832 1.092108715
4471.2 21.53755951 1.126545118
4472 20.79758453 1.099231458
4472.8 21.83612633 1.106208178
4473.6 21.31052017 1.127171089
4474.4 23.08454704 1.146193261
4475.2 21.54612732 1.133667332
4476 21.67201233 1.133892106
4476.8 22.24194145 1.16013658
4477.6 22.65381432 1.114455877
4478.4 24.00756645 1.135093208
4479.2 21.78465843 1.131013366
4480 23.10041809 1.130832445
4480.8 22.86453819 1.131086975
4481.6 23.8204174 1.114262293
4482.4 24.26385117 1.139670711
4483.2 23.89038849 1.12709086
4484 23.60206604 1.146148476
4484.8 24.86353683 1.166965728
4485.6 24.08696556 1.14359495
4486.4 25.91109085 1.161172293
4487.2 24.65059853 1.172160278
4488 25.2172718 1.136207241
4488.8 24.2132206 1.163777496
4489.6 23.70351982 1.147587706
4490.4 24.71143341 1.13025169
4491.2 25.25696564 1.152084542
4492 24.12756348 1.148326957
4492.8 24.03181648 1.158121118
4493.6 25.46906281 1.178547037
4494.4 23.54459763 1.148244065
4495.2 23.20530128 1.137057913
4496 22.69046021 1.149798473
4496.8 24.9680481 1.143423117
4497.6 22.16566467 1.137878883
4498.4 22.90385818 1.162773032
4499.2 23.22146034 1.137566917
4500 22.51672173 1.155271939
4500.8 25.29944229 1.14349414
4501.6 25.99523926 1.133790018
4502.4 22.47859955 1.14228459
4503.2 24.98061562 1.136297828
4504 23.92672157 1.161837202
4504.8 21.0117588 1.143836341
4505.6 25.87663651 1.124920017
4506.4 25.08857918 1.16299288
4507.2 24.30841064 1.14555954
4508 26.59510422 1.175424872
4508.8 23.42533684 1.118294551
4509.6 22.75748825 1.143318567
4510.4 22.11681938 1.13157824
4511.2 23.51657295 1.142701562
4512 23.13704681 1.114090858
4512.8 26.12148666 1.144808761
4513.6 23.98176575 1.13280271
4514.4 23.00787735 1.130254874
4515.2 22.47204399 1.119107889
4516 22.92915726 1.121977638
4516.8 22.08621407 1.110404867
4517.6 22.28758049 1.113169085
4518.4 23.25916672 1.132823419
4519.2 23.09023476 1.119687523
4520 22.98516846 1.127286768
4520.8 24.09016037 1.143327742
4521.6 24.08750153 1.141439162
4522.4 24.24085045 1.108927481
4523.2 23.86809921 1.132387692
4524 23.36457253 1.110061138
4524.8 21.99295998 1.117505442
4525.6 24.96365929 1.132822119
4526.4 22.51794052 1.119538662
4527.2 21.85928535 1.090450568
4528 23.33794212 1.100085483
4528.8 24.63753891 1.132705983
4529.6 24.21010017 1.124818467
4530.4 24.62145233 1.154592131
4531.2 22.37719345 1.126395038
4532 23.28881836 1.118539162
4532.8 24.28914452 1.121133462
4533.6 24.62088776 1.102152829
4534.4 22.04593277 1.113809453
4535.2 22.1321106 1.130480121
4536 24.26807976 1.120364946
4536.8 21.57667542 1.09934223
4537.6 22.80085182 1.108561126
4538.4 23.63101196 1.11298143
4539.2 18.5192318 1.120435447
4540 17.75144005 1.090836195
4540.8 18.62983322 1.083116446
4541.6 22.10187912 1.084058018
4542.4 23.14741707 1.110132525
4543.2 24.11896706 1.127327243
4544 24.65224075 1.125222837
4544.8 22.89988327 1.108830282
4545.6 22.38908195 1.079453032
4546.4 21.16643524 1.097477668
4547.2 18.16888809 1.11705545
4548 22.09067726 1.106182643
4548.8 21.61792564 1.131853108
4549.6 25.90801048 1.136557598
4550.4 23.77859306 1.098204274
4551.2 22.21799278 1.116406402
4552 24.12250328 1.128915001
4552.8 25.39533615 1.124378565
4553.6 24.72550774 1.109138059
4554.4 24.12825584 1.10042634
4555.2 23.58117867 1.105225661
4556 22.68565941 1.080734911
4556.8 23.71446609 1.077678626
4557.6 22.79334831 1.095848552
4558.4 21.22729111 1.073540746
4559.2 18.69386101 1.077940909
4560 17.09441185 1.08956445
4560.8 18.53345299 1.096671086
4561.6 19.16132164 1.099041821
4562.4 23.24633789 1.088062085
4563.2 25.12627602 1.109213864
4564 26.04992294 1.109086704
4564.8 23.31511307 1.091366859
4565.6 24.36390495 1.099294124
4566.4 20.77416229 1.084860165
4567.2 19.69488525 1.082195567
4568 20.03061676 1.084432948
4568.8 21.14245987 1.139849155
4569.6 23.16440392 1.082647071
4570.4 24.72208595 1.100404538
4571.2 22.01971436 1.095929157
4572 23.90589714 1.081089758
4572.8 23.37542152 1.096575266
4573.6 23.11587906 1.101371735
4574.4 21.67926598 1.099082297
4575.2 22.87029648 1.116942684
4576 24.58256721 1.075200506
4576.8 23.34883499 1.061430769
4577.6 25.0882988 1.104625002
4578.4 21.45241547 1.126267413
4579.2 25.27775574 1.13561171
4580 24.91034317 1.092071179
4580.8 21.63141632 1.098948108
4581.6 24.81364822 1.09698175
4582.4 23.00260544 1.087274002
4583.2 24.40974236 1.089214866
4584 24.42779922 1.122791325
4584.8 22.16588783 1.084561242
4585.6 24.01315689 1.086057684
4586.4 26.23485565 1.084758734
4587.2 23.29127312 1.181398031
4588 23.89044285 1.278338178
4588.8 23.89044285 1.278338178
4589.6 23.89044285 1.278338178
4590.4 24.48961258 1.375278324
4591.2 23.86945343 1.098207472
4592 22.78089333 1.105940201
4592.8 24.06831551 1.090475648
4593.6 24.57226753 1.086690229
4594.4 24.17252731 1.113912416
4595.2 22.94088173 1.084449177
4596 22.81930923 1.096817419
4596.8 25.39688492 1.09500611
4597.6 24.75563812 1.066778048
4598.4 24.5280838 1.118827633
4599.2 26.39776039 1.129145197
4600 24.16828346 1.107462777
4600.8 23.20838356 1.08732296
4601.6 25.0739975 1.080868785
4602.4 23.82866859 1.075514851
4603.2 26.44458199 1.10663654
4604 22.45137024 1.083527096
4604.8 25.75657082 1.092405299
4605.6 23.24891663 1.093209819
4606.4 24.86150742 1.107201815
4607.2 24.07831192 1.10552658
4608 28.69696426 1.124258019
4608.8 24.96507835 1.098627867
4609.6 24.21276093 1.100082428
4610.4 24.54658127 1.124405255
4611.2 25.01642036 1.121092181
4612 27.40492439 1.113931076
4612.8 24.18623734 1.132215584
4613.6 24.04734039 1.114992078
4614.4 24.92427254 1.076707955
4615.2 26.96846771 1.096662045
4616 26.3319416 1.102642291
4616.8 24.02148438 1.110690396
4617.6 25.11937332 1.100815456
4618.4 21.97465897 1.070292493
4619.2 24.0782795 1.086031877
4620 23.70557976 1.095722483
4620.8 27.09856415 1.089810319
4621.6 27.25632668 1.107124966
4622.4 25.5089817 1.129966334
4623.2 21.38436317 1.073312281
4624 24.59861374 1.094048938
4624.8 26.89932251 1.115471677
4625.6 25.02789497 1.082232774
4626.4 24.49237442 1.108679048
4627.2 24.9467926 1.100377933
4628 23.26961327 1.086895162
4628.8 23.63692856 1.09345232
4629.6 25.41440201 1.091327656
4630.4 25.71132469 1.091386888
4631.2 27.87829971 1.092176423
4632 25.60696793 1.119249516
4632.8 24.64449501 1.122116105
4633.6 25.25489616 1.135828254
4634.4 26.61800385 1.124332858
4635.2 26.04411125 1.101266199
4636 25.65356255 1.109841519
4636.8 28.45194435 1.147310939
4637.6 25.70040894 1.103639762
4638.4 25.0388031 1.121431763
4639.2 26.25251579 1.115130496
4640 26.4700737 1.104187616
4640.8 27.60316849 1.120711585
4641.6 25.73098755 1.073928193
4642.4 23.37137985 1.08035298
4643.2 23.01164627 1.103991995
4644 22.30150604 1.123382282
4644.8 20.28521729 1.089737497
4645.6 23.71894264 1.097937771
4646.4 25.43332863 1.084090291
4647.2 27.67144394 1.08272529
4648 27.05319786 1.092008071
4648.8 26.9467659 1.111828941
4649.6 25.4125309 1.11162309
4650.4 26.91199112 1.076257707
4651.2 26.90164948 1.102794146
4652 23.91722679 1.077423467
4652.8 22.72439957 1.104341114
4653.6 26.18231583 1.115695484
4654.4 26.77298355 1.117210596
4655.2 26.31337547 1.074817786
4656 26.56355286 1.113983807
4656.8 25.04510117 1.082397816
4657.6 28.47370148 1.085123958
4658.4 24.95754242 1.076613665
4659.2 27.2626152 1.106650555
4660 23.9517765 1.120728827
4660.8 26.80774117 1.091544216
4661.6 25.45684624 1.097180517
4662.4 27.73561478 1.11174793
4663.2 28.65751648 1.115719491
4664 25.88218498 1.097875376
4664.8 29.60066032 1.099286681
4665.6 26.22907639 1.071146921
4666.4 26.7319088 1.087878285
4667.2 28.03528595 1.082345175
4668 27.35104561 1.076680354
4668.8 28.18481064 1.095015227
4669.6 26.74888611 1.065950375
4670.4 27.01008987 1.068921299
4671.2 27.88755226 1.025918434
4672 28.04076767 1.055291218
4672.8 27.2736969 1.03594961
4673.6 27.80804634 1.039656095
4674.4 27.46302032 1.069192282
4675.2 26.64943695 1.050364594
4676 27.19777107 1.052263922
4676.8 24.62739563 1.048729349
4677.6 23.87886429 0.994797815
4678.4 22.5502224 0.955975722
4679.2 19.76731491 0.975319541
4680 17.50223351 0.974863806
4680.8 14.59413719 0.939655244
4681.6 10.92178535 0.824712961
4682.4 7.642617226 0.717958104
4683.2 4.828726768 0.663011631
4684 4.770230293 0.622773786
4684.8 3.278102636 0.614640073
4685.6 4.268493176 0.635069443
4686.4 5.682384968 0.707211244
4687.2 8.949613571 0.787997045
4688 13.77491665 0.902462365
4688.8 13.53925896 0.893619777
4689.6 10.7229147 0.81387842
4690.4 8.242551804 0.729023114
4691.2 6.910996914 0.705036552
4692 5.801386356 0.674698268
4692.8 4.578433514 0.631456573
4693.6 4.743582726 0.66802307
4694.4 9.725399971 0.771180162
4695.2 17.61003304 0.916403931
4696 24.59395027 1.031642998
4696.8 26.76359749 1.10697362
4697.6 26.86550331 1.104811836
4698.4 28.08878136 1.129275176
4699.2 29.22157288 1.136869873
4700 27.78690338 1.096811481
4700.8 26.29374313 1.089135657
4701.6 27.64359474 1.106394526
4702.4 27.63341713 1.127491022
4703.2 28.78960991 1.105955077
4704 22.49438858 1.007185459
4704.8 13.39331532 0.866040606
4705.6 5.721706867 0.687435952
4706.4 2.432107449 0.56989567
4707.2 2.953676462 0.544452414
4708 0.155744433 0.520961641
4708.8 0.528662264 0.505865572
4709.6 0.033116542 0.496390965
4710.4 0.114446014 0.482163925
4711.2 0.401641816 0.495476656
4712 1.721732378 0.563946939
4712.8 1.36746347 0.550513209
4713.6 1.66861403 0.541199399
4714.4 1.319587827 0.523045312
4715.2 0.969251335 0.507996445
4716 0.723308384 0.485140601
4716.8 -0.090369366 0.47479915
4717.6 0.349023342 0.466937206
4718.4 0.006399361 0.488611293
4719.2 0.789428413 0.499375235
4720 1.877248406 0.516818012
4720.8 1.855051875 0.552098121
4721.6 3.266241074 0.579165394
4722.4 3.743902445 0.622886401
4723.2 8.164464951 0.683427746
4724 6.617267132 0.675373808
4724.8 6.336010933 0.674927768
4725.6 7.421060085 0.746981918
4726.4 14.63596153 0.89671896
4727.2 24.26818848 1.007418569
4728 25.2890892 1.053404847
4728.8 29.35303688 1.101873513
4729.6 30.74028015 1.146538925
4730.4 28.54609871 1.122564064
4731.2 29.84370804 1.11460891
4732 29.85717392 1.133626518
4732.8 30.85451126 1.122279351
4733.6 29.57513237 1.088546152
4734.4 28.80706406 1.090576835
4735.2 30.40688705 1.071809636
4736 26.62000084 1.062780099
4736.8 28.41010094 1.045863384
4737.6 28.1692543 1.059149517
4738.4 30.04278183 1.064899439
4739.2 30.8404274 1.072530973
4740 29.51453972 1.072431858
4740.8 28.9649601 1.07547203
4741.6 26.11486816 1.049858182
4742.4 27.36589432 1.0675149
4743.2 28.26939392 1.069010925
4744 27.76005363 1.08553724
4744.8 27.32944107 1.052985072
4745.6 27.95556641 1.084199017
4746.4 27.53794289 1.071910891
4747.2 27.36894798 1.075633553
4748 27.46718025 1.063287645
4748.8 26.7292366 1.059794526
4749.6 24.56903839 1.069426618
4750.4 26.51067162 1.076139245
4751.2 28.53340721 1.10823241
4752 27.26961899 1.081004741
4752.8 25.96411896 1.043796456
4753.6 28.75054169 1.074963354
4754.4 27.19098473 1.103956829
4755.2 26.13817596 1.055117962
4756 26.95155144 1.074455029
4756.8 26.28063011 1.084964061
4757.6 27.94116402 1.073644299
4758.4 27.57719994 1.063612703
4759.2 27.27907944 1.081079516
4760 26.04023933 1.039967259
4760.8 24.73426247 1.064907717
4761.6 26.55976868 1.072650492
4762.4 27.03261948 1.047962087
4763.2 25.14013863 1.060580448
4764 26.9571991 1.076229843
4764.8 25.47598648 1.067651536
4765.6 28.19228935 1.058935247
4766.4 24.47283173 1.036975085
4767.2 23.73374939 1.051648848
4768 25.4639225 1.062660272
4768.8 25.5423851 1.04052354
4769.6 26.63492584 1.037242473
4770.4 24.17790222 1.039806331
4771.2 26.64907455 1.047732802
4772 24.55940247 1.078920722
4772.8 25.12175179 1.025829467
4773.6 25.12638855 1.042823929
4774.4 26.19697762 1.012656558
4775.2 24.72610283 1.038312327
4776 25.20764732 1.026052941
4776.8 25.35993195 1.048963485
4777.6 23.72597122 1.017042782
4778.4 25.88800812 1.04624401
4779.2 26.36377525 1.067509824
4780 24.54695892 1.061299962
4780.8 25.40888977 1.054135573
4781.6 26.58057404 1.029904145
4782.4 24.05255699 1.021678542
4783.2 25.84159279 1.02606701
4784 24.74533272 1.009150398
4784.8 24.34899521 1.031368701
